,A,B,tie,label,id,log_loss,perplexity
13106,0.746,0.06094,0.1929,0,3908710919,0.2928124595073503,1.3401102938827154
13107,0.4775,0.2654,0.257,2,3908800157,1.3583676545853682,2.0003755797789275
13108,0.2277,0.643,0.129,1,3909382408,0.44126311398394336,1.5546016571023031
13109,0.3037,0.433,0.2632,2,3909621216,1.3349034152504013,2.0003755797789275
13110,0.324,0.3037,0.3723,2,3909661573,0.9880164776778317,2.0003755797789275
13111,0.2313,0.6113,0.1573,1,3910640262,0.4921214344993546,1.635816400522885
13112,0.755,0.1079,0.1372,0,3911083427,0.2811927570120311,1.3246119715368023
13113,0.5576,0.1216,0.3208,0,3911920702,0.5840825959434429,1.7931602350861906
13114,0.1622,0.634,0.204,2,3912088025,1.5897358186838952,2.0003755797789275
13115,0.546,0.2312,0.2228,0,3912424494,0.605200254680667,1.831328489076845
13116,0.1874,0.4841,0.3284,2,3912535883,1.1134947969197173,2.0003755797789275
13117,0.8555,0.0696,0.0747,0,3912979586,0.1558615442308878,1.1686633949342504
13118,0.4187,0.2216,0.3599,2,3913455269,1.0221531568325875,2.0003755797789275
13119,0.866,0.05237,0.08154,0,3913525632,0.14374888615239925,1.1546234755735625
13120,0.4917,0.1964,0.312,2,3913746907,1.1648365946443893,2.0003755797789275
13121,0.8364,0.07733,0.08606,0,3913872484,0.17843436560067558,1.1953785750190684
13122,0.3237,0.3416,0.3347,2,3914093550,1.0944704871570292,2.0003755797789275
13123,0.3833,0.279,0.3376,2,3914634840,1.0857558350545855,2.0003755797789275
13124,0.1991,0.4434,0.3574,2,3915087259,1.0287163944344,2.0003755797789275
13125,0.10657,0.2673,0.626,2,3915369683,0.4683202709150961,1.5973589504124357
13126,0.04565,0.6333,0.3213,1,3915490352,0.45705391267048195,1.5793573302436303
13127,0.07983,0.709,0.2112,1,3915508156,0.343921790774657,1.4105174128600335
13128,0.473,0.2144,0.3127,0,3915523573,0.7488705033123478,2.0003755797789275
13129,0.12256,0.7363,0.1409,1,3915559845,0.305835267159323,1.3577037630010782
13130,0.2573,0.4727,0.2703,1,3916269510,0.7496310097103488,2.0003755797789275
13131,0.5947,0.06757,0.338,0,3916432991,0.5198366265965458,1.6816908950195144
13132,0.4236,0.2249,0.3513,2,3917042930,1.045818289399802,2.0003755797789275
13133,0.2344,0.365,0.4006,2,3917099082,0.9147050756292529,2.0003755797789275
13134,0.269,0.5054,0.2255,1,3917860080,0.682340202696242,1.9786184121299293
13135,0.2654,0.4666,0.268,0,3918193061,1.3265892795981342,2.0003755797789275
13136,0.3042,0.3796,0.3162,2,3918547915,1.1515001925857056,2.0003755797789275
13137,0.0689,0.5327,0.3984,1,3919149795,0.6298300336200082,1.8778074269870035
13138,0.663,0.1001,0.2368,2,3919349165,1.4404700952219152,2.0003755797789275
13139,0.4216,0.2974,0.281,2,3919443243,1.269379757997461,2.0003755797789275
13140,0.3196,0.3186,0.3618,2,3920207499,1.0166183608633115,2.0003755797789275
13141,0.374,0.3767,0.249,1,3920312398,0.976038143924009,2.0003755797789275
13142,0.6235,0.1153,0.261,0,3920392478,0.4721670078922562,1.603243408434211
13143,0.8545,0.06836,0.07733,0,3920973655,0.15743100794882836,1.170576807081281
13144,0.774,0.10486,0.12103,0,3921050221,0.2560961776134144,1.2918471227915798
13145,0.0291,0.8677,0.103,1,3921129223,0.14173877407014304,1.1522298007142675
13146,0.3171,0.275,0.408,1,3921232723,1.2913393580197081,2.0003755797789275
13147,0.1676,0.2761,0.556,2,3921461538,0.5865909449485293,1.7979222300678557
13148,0.04727,0.823,0.1296,1,3921800141,0.1946574238478746,1.2149842702949982
13149,0.3562,0.2898,0.354,2,3922037349,1.0384473313047236,2.0003755797789275
13150,0.2318,0.439,0.3293,1,3922140481,0.8234580145503038,2.0003755797789275
13151,0.04584,0.2825,0.672,2,3922827642,0.39786605637309913,1.4885872160955935
13152,0.4248,0.2136,0.3616,1,3923483991,1.5435422803617294,2.0003755797789275
13153,0.4531,0.26,0.287,1,3923896339,1.3472801994033454,2.0003755797789275
13154,0.2644,0.4214,0.314,2,3924046251,1.158230091489605,2.0003755797789275
13155,0.5244,0.2375,0.2382,0,3924881488,0.6455957739531141,1.907322833965348
13156,0.4714,0.355,0.1736,1,3924930331,1.035692508625879,2.0003755797789275
13157,0.1542,0.4705,0.3755,2,3925534792,0.97965007951628,2.0003755797789275
13158,0.386,0.1791,0.435,2,3925606043,0.8323966215511147,2.0003755797789275
13159,0.839,0.0872,0.074,0,3926005627,0.17576391690887838,1.1921614104799707
13160,0.2462,0.4697,0.2842,1,3926368860,0.7557265983562176,2.0003755797789275
13161,0.02449,0.89,0.0855,1,3927060136,0.11651753115351998,1.1236296877130596
13162,0.511,0.2231,0.2659,0,3927338647,0.671178886116389,1.9566090187586904
13163,0.657,0.1841,0.1587,2,3927825495,1.840793803829661,2.0003755797789275
13164,0.637,0.1096,0.253,0,3927911727,0.45041649597043076,1.568779437612389
13165,0.3599,0.204,0.436,1,3928005292,1.5896137409202082,2.0003755797789275
13166,0.7983,0.08167,0.12006,0,3928046501,0.22528193612172528,1.2527316396199486
13167,0.2158,0.5796,0.2047,1,3928176690,0.5455566544122561,1.7257161830533705
13168,0.2852,0.1945,0.5205,2,3929410933,0.6530724442961342,1.921584949866715
13169,0.2852,0.5405,0.1741,1,3929596349,0.6149658830185877,1.8494608720651884
13170,0.3108,0.2211,0.468,2,3929690893,0.7591273459100122,2.0003755797789275
13171,0.3564,0.1932,0.4502,0,3929808010,1.0314523742532746,2.0003755797789275
13172,0.3713,0.2261,0.4026,2,3929812193,0.9098418441597448,2.0003755797789275
13173,0.3176,0.0621,0.62,2,3930006001,0.47769420717341987,1.6120051473581645
13174,0.6484,0.1919,0.1595,0,3930132293,0.4330675783593323,1.5418479458083771
13175,0.301,0.3071,0.3918,0,3930171451,1.2005606635549995,2.0003755797789275
13176,0.5664,0.188,0.2455,2,3930236098,1.40440387974295,2.0003755797789275
13177,0.7485,0.127,0.12445,0,3930336590,0.2895760702686134,1.335968340418538
13178,0.824,0.0561,0.1198,0,3930961243,0.19344137386602162,1.2134572316259469
13179,0.2664,0.416,0.3176,1,3932821574,0.8770324593300827,2.0003755797789275
13180,0.527,0.146,0.3271,0,3933124938,0.6408290209012637,1.897737505685391
13181,0.5034,0.2155,0.2815,1,3933325670,1.5353735218105329,2.0003755797789275
13182,0.07025,0.7837,0.1459,1,3933351710,0.24355682836067916,1.2757854073989583
13183,0.748,0.1231,0.1289,0,3933366448,0.29035066915254243,1.3368595734630615
13184,0.5757,0.185,0.2393,0,3933761309,0.5521970856220275,1.736881521503946
13185,0.2676,0.4026,0.33,2,3933792614,1.1086700209439617,2.0003755797789275
13186,0.6064,0.1346,0.2585,2,3933844503,1.3523195431088364,2.0003755797789275
13187,0.1355,0.2482,0.616,2,3934394978,0.484043865294553,1.6223010386093393
13188,0.1655,0.6484,0.1859,2,3934728931,1.6823539166204402,2.0003755797789275
13189,0.3691,0.2124,0.4182,0,3934923287,0.9963334395476915,2.0003755797789275
13190,0.6187,0.1669,0.2145,0,3934954953,0.48021180583825934,1.6162772057463468
13191,0.04095,0.72,0.2386,1,3934994485,0.3280225951508753,1.388146701975682
13192,0.08527,0.5527,0.3618,2,3935331827,1.0164352386287085,2.0003755797789275
13193,0.06915,0.436,0.4949,2,3936048196,0.7035150535610243,2.0003755797789275
13194,0.713,0.11945,0.1675,1,3936073824,2.124709438208555,2.0003755797789275
13195,0.4307,0.2512,0.318,0,3936202165,0.8424269301526071,2.0003755797789275
13196,0.3845,0.2382,0.3774,0,3936290381,0.9558776783221359,2.0003755797789275
13197,0.6577,0.145,0.1974,0,3936869631,0.4191058726115601,1.5208927653412427
13198,0.711,0.10547,0.1833,0,3936903589,0.3409265869705932,1.4061636900304302
13199,0.5703,0.10767,0.322,0,3937016305,0.561570822771226,1.753243254484209
13200,0.7183,0.134,0.1477,0,3937156071,0.33092126555796086,1.392171494865246
13201,0.5776,0.2006,0.2217,2,3937614787,1.5063997103543634,2.0003755797789275
13202,0.556,0.1982,0.2456,1,3938666375,1.6182658265576657,2.0003755797789275
13203,0.188,0.2625,0.5493,2,3938791968,0.5988365010887039,1.8197083471442976
13204,0.6597,0.172,0.1683,0,3939218549,0.41601864819919954,1.51593440968682
13205,0.3232,0.4282,0.2487,2,3939618704,1.3918019939150088,2.0003755797789275
13206,0.3071,0.522,0.1707,1,3940122589,0.6498959047021792,1.915259560163799
13207,0.635,0.2024,0.163,2,3940568534,1.814348839307465,2.0003755797789275
13208,0.05695,0.239,0.704,1,3940812560,1.431295557482514,2.0003755797789275
13209,0.7793,0.10284,0.11804,0,3940887904,0.24954629685663404,1.2835011520531088
13210,0.4478,0.2385,0.3135,2,3941524827,1.1597865120372632,2.0003755797789275
13211,0.11646,0.0869,0.7964,2,3942710055,0.2274262131062107,1.2553067396092474
13212,0.4478,0.2133,0.339,2,3942818200,1.0815488868275256,2.0003755797789275
13213,0.1781,0.4768,0.3452,1,3942818392,0.7407662987051904,2.0003755797789275
13214,0.3096,0.3203,0.37,2,3942983338,0.9939356005170268,2.0003755797789275
13215,0.2079,0.527,0.2651,2,3943725911,1.327387588461776,2.0003755797789275
13216,0.02946,0.8525,0.11786,1,3943924044,0.15939891122778388,1.1727439282256684
13217,0.4375,0.2401,0.3225,0,3944116833,0.8268006360469936,2.0003755797789275
13218,0.304,0.2366,0.4595,0,3944975013,1.1908753578205358,2.0003755797789275
13219,0.2212,0.545,0.2338,1,3945001397,0.6069907654544552,1.8348563089885803
13220,0.4014,0.3088,0.2898,2,3945147487,1.2385817721096757,2.0003755797789275
13221,0.1998,0.574,0.2262,1,3945398117,0.5549889685283536,1.7420012727648977
13222,0.2169,0.251,0.532,2,3946037068,0.6308080737987347,1.87949307552895
13223,0.352,0.4084,0.2394,1,3946896001,0.8952703879688327,2.0003755797789275
13224,0.4514,0.345,0.2036,2,3947195225,1.591532764360597,2.0003755797789275
13225,0.2842,0.2886,0.4272,1,3947217991,1.2428029687533002,2.0003755797789275
13226,0.8774,0.06305,0.05933,0,3947259040,0.13056197714123635,1.1393931079726949
13227,0.5156,0.2422,0.2421,1,3947313031,1.4179209816707838,2.0003755797789275
13228,0.127,0.687,0.186,1,3947359826,0.37540392904500935,1.4553725474139385
13229,0.1954,0.3826,0.4219,2,3947668438,0.8629241395916558,2.0003755797789275
13230,0.09796,0.668,0.2343,1,3947862004,0.4036969766838923,1.4975516145223058
13231,0.3748,0.2944,0.3306,0,3948000494,0.9812363362658723,2.0003755797789275
13232,0.4197,0.2544,0.326,0,3948503567,0.8682681613364944,2.0003755797789275
13233,0.2322,0.438,0.3298,1,3948691925,0.8255631241006023,2.0003755797789275
13234,0.3914,0.2742,0.3345,0,3948707728,0.9381340141097908,2.0003755797789275
13235,0.3794,0.2932,0.3276,1,3948871753,1.2271004554668874,2.0003755797789275
13236,0.3264,0.2416,0.432,2,3949138250,0.8394743947958714,2.0003755797789275
13237,0.1799,0.6514,0.1686,1,3949233826,0.42855968192014243,1.5348441828901065
13238,0.5625,0.1989,0.2388,0,3949362957,0.5754862077660876,1.7780750913083907
13239,0.2465,0.4836,0.27,1,3949585138,0.7265311828833184,2.0003755797789275
13240,0.1362,0.305,0.5586,2,3950226447,0.5820886437874813,1.7894523185945668
13241,0.541,0.126,0.3328,2,3950570244,1.1000785645906372,2.0003755797789275
13242,0.3655,0.2705,0.364,0,3951167003,1.0065477822997153,2.0003755797789275
13243,0.4436,0.2231,0.3333,0,3952419217,0.8128240983231725,2.0003755797789275
13244,0.194,0.5195,0.2866,0,3952482090,1.6401752436050987,2.0003755797789275
13245,0.1628,0.371,0.466,0,3952548171,1.81497612080372,2.0003755797789275
13246,0.431,0.207,0.362,2,3952650731,1.0159438245814116,2.0003755797789275
13247,0.2854,0.3188,0.3958,1,3952776404,1.1430418568829674,2.0003755797789275
13248,0.4546,0.2156,0.3298,0,3952862062,0.7883597088823313,2.0003755797789275
13249,0.4604,0.237,0.3025,0,3953158032,0.7755527035259409,2.0003755797789275
13250,0.4631,0.1971,0.3396,1,3953162401,1.6237010338588451,2.0003755797789275
13251,0.1356,0.5645,0.3,1,3953721667,0.5720199997896013,1.771805724220094
13252,0.3965,0.2822,0.3213,0,3953766494,0.9251186459977204,2.0003755797789275
13253,0.02892,0.278,0.693,2,3953779070,0.3667739704672887,1.4431026867409926
13254,0.668,0.11755,0.2144,0,3954418472,0.4033918102132157,1.4967783147030236
13255,0.2944,0.4294,0.2761,2,3954698594,1.2869086906032232,2.0003755797789275
13256,0.1378,0.3577,0.505,1,3954924495,1.028521789166817,2.0003755797789275
13257,0.292,0.1624,0.546,2,3954944380,0.6055664432718814,1.8326125463253844
13258,0.2281,0.493,0.279,1,3956082157,0.7075306112690319,2.0003755797789275
13259,0.3645,0.3264,0.309,1,3956359202,1.1195825896174005,2.0003755797789275
13260,0.339,0.412,0.2489,1,3956792871,0.886588554425967,2.0003755797789275
13261,0.3284,0.4053,0.2664,2,3956888631,1.3229161808862728,2.0003755797789275
13262,0.1952,0.6,0.2047,1,3956977927,0.5106628765933636,1.6665182643163072
13263,0.5015,0.1753,0.3235,2,3957277267,1.1288425391265484,2.0003755797789275
13264,0.395,0.2426,0.3625,1,3957433605,1.4166541675899977,2.0003755797789275
13265,0.608,0.1603,0.2317,0,3957833942,0.4976060994969035,1.6447256082646766
13266,0.2273,0.1752,0.5977,0,3958130623,1.4816289523048023,2.0003755797789275
13267,0.1953,0.3591,0.4458,1,3958833080,1.0243125569454337,2.0003755797789275
13268,0.577,0.1002,0.3228,0,3959265721,0.5497778510558806,1.7327241559727038
13269,0.2155,0.396,0.3887,0,3959431212,1.5351294407744176,2.0003755797789275
13270,0.165,0.639,0.1957,1,3959587381,0.4474781424858115,1.5641799661118905
13271,0.4705,0.2406,0.2888,0,3959727908,0.7539244205412903,2.0003755797789275
13272,0.449,0.2393,0.3118,0,3959986697,0.8007889421150226,2.0003755797789275
13273,0.442,0.2615,0.2966,0,3960050044,0.8166840424594722,2.0003755797789275
13274,0.2456,0.3313,0.423,0,3960168993,1.4040288160596592,2.0003755797789275
13275,0.4155,0.3193,0.2651,1,3960317906,1.1415116347021996,2.0003755797789275
13276,0.463,0.2195,0.3176,0,3960549756,0.7702644839043766,2.0003755797789275
13277,0.419,0.2695,0.3115,1,3960683314,1.311070939882303,2.0003755797789275
13278,0.2471,0.565,0.1881,0,3960734362,1.3982043797344585,2.0003755797789275
13279,0.3762,0.213,0.411,0,3960815121,0.9777013942617536,2.0003755797789275
13280,0.596,0.1877,0.2158,0,3961346105,0.5169493416165198,1.6766401670922255
13281,0.433,0.2471,0.3198,2,3961721975,1.1399837505241466,2.0003755797789275
13282,0.3574,0.2229,0.4197,0,3961956273,1.0288384721980868,2.0003755797789275
13283,0.6973,0.0866,0.2161,0,3962495380,0.36052780624089775,1.4340329407066597
13284,0.3535,0.4058,0.2407,1,3962923793,0.9019891913039502,2.0003755797789275
13285,0.287,0.2083,0.505,0,3963023130,1.248136149088299,2.0003755797789275
13286,0.1121,0.511,0.3765,1,3963051818,0.6707516530542585,1.95569647403318
13287,0.4814,0.1659,0.3528,1,3963176977,1.796530995990671,2.0003755797789275
13288,0.3105,0.3484,0.341,1,3963205435,1.0544365492425074,2.0003755797789275
13289,0.3743,0.3628,0.2627,1,3963412333,1.0136787710094655,2.0003755797789275
13290,0.307,0.3003,0.3928,2,3963465971,0.9343980197269605,2.0003755797789275
13291,0.145,0.583,0.2722,1,3964253771,0.5397988030343783,1.715836330323644
13292,0.10706,0.5054,0.3877,1,3964478668,0.6825843433224547,1.979350929434694
13293,0.3435,0.3916,0.265,1,3964704857,0.9375103782928839,2.0003755797789275
13294,0.2316,0.3481,0.4204,1,3964716165,1.0552596286076281,2.0003755797789275
13295,0.348,0.2642,0.388,0,3965842192,1.0558390740165928,2.0003755797789275
13296,0.4053,0.215,0.38,2,3966336247,0.9680145248435325,2.0003755797789275
13297,0.364,0.215,0.421,1,3966788489,1.537154161019396,2.0003755797789275
13298,0.6685,0.1726,0.1588,0,3966963875,0.40266108310726256,1.4955991956299148
13299,0.4504,0.3335,0.216,1,3967087567,1.0980020488249214,2.0003755797789275
13300,0.3394,0.4446,0.2161,2,3967160669,1.532178521711414,2.0003755797789275
13301,0.1472,0.601,0.252,0,3967197884,1.9160930808196857,2.0003755797789275
13302,0.1736,0.1209,0.7056,2,3967469673,0.34881541890654655,1.4174940697009115
13303,0.3052,0.2874,0.4072,2,3967640275,0.8981414133684777,2.0003755797789275
13304,0.6426,0.1841,0.1733,0,3968362847,0.4422668742741359,1.5564448203951484
13305,0.3052,0.365,0.3298,0,3968468141,1.186867336422997,2.0003755797789275
13306,0.04465,0.7812,0.1741,1,3968871817,0.24682955988773003,1.2799949218951463
13307,0.6147,0.1581,0.2273,0,3968955670,0.48666801497757695,1.6272743064968602
13308,0.4631,0.2032,0.3337,1,3969070304,1.5934550077272704,2.0003755797789275
13309,0.422,0.167,0.411,2,3969125215,0.8894329725285377,2.0003755797789275
13310,0.3193,0.2988,0.3818,2,3969234712,0.9627642456140874,2.0003755797789275
13311,0.378,0.3962,0.2258,2,3969249987,1.4879724292069185,2.0003755797789275
13312,0.2593,0.3713,0.3694,2,3969869310,0.9959164529309877,2.0003755797789275
13313,0.568,0.2183,0.214,0,3970077300,0.5659828965032597,1.7611920650905195
13314,0.4426,0.1892,0.3682,1,3970088308,1.6649031373659968,2.0003755797789275
13315,0.1864,0.5176,0.2961,2,3970158706,1.2170363206378192,2.0003755797789275
13316,0.8623,0.04837,0.0892,0,3970398998,0.14799400546215152,1.159447196073701
13317,0.514,0.2291,0.2566,0,3970538988,0.665098396261736,1.9441719164928828
13318,0.2087,0.4966,0.2947,1,3970829632,0.7000065901108384,2.0003755797789275
13319,0.2812,0.3145,0.4045,0,3970838837,1.2687554362910345,2.0003755797789275
13320,0.2177,0.1954,0.587,2,3971152966,0.5328768710642455,1.7040282172145362
13321,0.554,0.2115,0.2343,0,3971191624,0.5902310562438954,1.804594520027816
13322,0.1098,0.54,0.3503,1,3971456077,0.6162968927841082,1.852486470353697
13323,0.3962,0.1991,0.4048,2,3971816073,0.904520893886629,2.0003755797789275
13324,0.0885,0.741,0.1704,1,3971909221,0.29959209106634893,1.3493932955874837
13325,0.7876,0.0809,0.1316,0,3972518736,0.2388289413278702,1.269864106534906
13326,0.1964,0.5103,0.2935,2,3972699106,1.2261461144867165,2.0003755797789275
13327,0.07764,0.5825,0.3398,1,3972856548,0.5403925640614823,1.7164545995572285
13328,0.3657,0.2139,0.4204,1,3973175497,1.5424000757829524,2.0003755797789275
13329,0.0967,0.4998,0.4036,1,3973475428,0.6936355810580542,2.0003755797789275
13330,0.1115,0.3552,0.533,1,3973642371,1.03494395009478,2.0003755797789275
13331,0.3835,0.2488,0.3677,1,3974371838,1.3911891334966189,2.0003755797789275
13332,0.03522,0.595,0.3699,1,3974402543,0.51913798590272,1.680731117138348
13333,0.1465,0.5347,0.319,0,3974743555,1.9210806223307246,2.0003755797789275
13334,0.6963,0.139,0.1648,0,3975012757,0.3621124480476829,1.4363723986151349
13335,0.6978,0.09174,0.2107,0,3975074604,0.36007189693652075,1.43349271552931
13336,0.1979,0.506,0.2961,1,3975353127,0.6813744855762831,1.976424109684059
13337,0.247,0.4368,0.3162,1,3975378322,0.8282320054469375,2.0003755797789275
13338,0.2761,0.2988,0.4248,0,3975584249,1.2866645201710494,2.0003755797789275
13339,0.5806,0.1528,0.2666,0,3975833085,0.5437510894686166,1.7226977940059065
13340,0.0346,0.7163,0.249,1,3975878652,0.3335831709974458,1.395839259493386
13341,0.2264,0.2175,0.556,0,3976110949,1.4853954351002792,2.0003755797789275
13342,0.4512,0.2585,0.2903,0,3976259036,0.7959069145177142,2.0003755797789275
13343,0.2908,0.2578,0.4512,1,3977287580,1.3552785320209628,2.0003755797789275
13344,0.3303,0.3735,0.2961,0,3977443851,1.1076865385485557,2.0003755797789275
13345,0.8696,0.0633,0.06683,0,3977640207,0.13944453243756283,1.1496074549134174
13346,0.2122,0.4722,0.316,0,3977647225,1.550667152281479,2.0003755797789275
13347,0.709,0.1412,0.1498,0,3978453001,0.343921790774657,1.4103910104682165
13348,0.1691,0.357,0.474,2,3978564425,0.7464145807305992,2.0003755797789275
13349,0.0922,0.6807,0.2273,1,3978808531,0.38486948354591893,1.4694914313031893
13350,0.342,0.2423,0.4155,2,3978859919,0.8780847798223372,2.0003755797789275
13351,0.3108,0.193,0.4963,2,3979205518,0.7006204159535228,2.0003755797789275
13352,0.602,0.1575,0.2404,0,3979861431,0.5072914052313672,1.660363824505851
13353,0.6416,0.1592,0.1993,0,3979978006,0.4439098499773683,1.5587268347113044
13354,0.3362,0.2473,0.4165,2,3980092601,0.8758594386677193,2.0003755797789275
13355,0.5703,0.1503,0.2795,0,3980783969,0.5616928856337517,1.7540875558306428
13356,0.529,0.215,0.2563,2,3981264127,1.3613427864303003,2.0003755797789275
13357,0.2272,0.526,0.247,1,3981415997,0.6426843090030099,1.9017013189659648
13358,0.1766,0.5225,0.301,1,3981596701,0.6493271215659723,1.9142274662147825
13359,0.416,0.1846,0.3994,2,3981648188,0.9177566495566514,2.0003755797789275
13360,0.348,0.432,0.2203,2,3981775487,1.5127195393748334,2.0003755797789275
13361,0.6636,0.1236,0.2128,0,3982103788,0.41005353498928376,1.5068853995040643
13362,0.4324,0.198,0.3696,2,3982230546,0.9952557327219497,2.0003755797789275
13363,0.0857,0.736,0.1783,1,3982251463,0.306620709769216,1.358762553125458
13364,0.4836,0.2651,0.2512,2,3982624821,1.3814234308852942,2.0003755797789275
13365,0.138,0.7065,0.1553,1,3982731503,0.3471270890957406,1.414871450923264
13366,0.3362,0.2324,0.4314,2,3983723313,0.8407276943996473,2.0003755797789275
13367,0.1206,0.6973,0.1821,1,3983730956,0.36058884325986873,1.4342598610828168
13368,0.6587,0.1932,0.1483,1,3983905007,1.644080398225804,2.0003755797789275
13369,0.3398,0.4478,0.2124,0,3984372147,1.0792693258249788,2.0003755797789275
13370,0.2756,0.3823,0.342,2,3984492996,1.0728246203823366,2.0003755797789275
13371,0.7183,0.0757,0.206,0,3984670886,0.33092126555796086,1.3921839713783206
13372,0.306,0.4475,0.2467,0,3986392841,1.184592274685801,2.0003755797789275
13373,0.065,0.568,0.367,2,3986610130,1.0023646547317664,2.0003755797789275
13374,0.146,0.5933,0.2605,0,3987539661,1.923931242336538,2.0003755797789275
13375,0.3657,0.2915,0.3425,2,3988036129,1.0711539161847088,2.0003755797789275
13376,0.11066,0.5947,0.2944,1,3988166935,0.5194704156549531,1.6807718647802032
13377,0.2043,0.4194,0.3762,2,3988238793,0.9775793313992279,2.0003755797789275
13378,0.0675,0.3135,0.619,2,3988417381,0.4795449140247529,1.6154682390342248
13379,0.2078,0.433,0.3591,1,3988742715,0.8367740038498189,2.0003755797789275
13380,0.887,0.0457,0.06696,0,3988966266,0.11952431822988566,1.1269037708306089
13381,0.356,0.2625,0.3816,0,3989016570,1.0329452541507402,2.0003755797789275
13382,0.3816,0.3438,0.2744,1,3989382354,1.067596459569182,2.0003755797789275
13383,0.02647,0.9263,0.0473,1,3989664774,0.07663579154386574,1.0796576569793463
13384,0.4417,0.236,0.3223,1,3989865748,1.4439627903072711,2.0003755797789275
13385,0.1844,0.4155,0.4,2,3990010159,0.916412824542642,2.0003755797789275
13386,0.608,0.1656,0.2264,2,3990192948,1.4852733722377536,2.0003755797789275
13387,0.3103,0.2585,0.4312,2,3990261261,0.8412937855554384,2.0003755797789275
13388,0.08716,0.8223,0.0905,1,3991031338,0.19563075433815544,1.2160991272207278
13389,0.3423,0.3079,0.3499,0,3991284650,1.0721110991248084,2.0003755797789275
13390,0.849,0.0758,0.0751,0,3991439863,0.16355347180511537,1.1776857639019287
13391,0.3333,0.3357,0.3313,2,3991512627,1.104978617712002,2.0003755797789275
13392,0.3765,0.3442,0.2793,2,3992225746,1.2754799947796005,2.0003755797789275
13393,0.3298,0.325,0.3452,0,3992240341,1.1091658287591448,2.0003755797789275
13394,0.2896,0.4438,0.2668,1,3992572532,0.812518002809447,2.0003755797789275
13395,0.366,0.1915,0.4426,2,3993360637,0.8151500188270183,2.0003755797789275
13396,0.3127,0.2393,0.4478,2,3993417491,0.8032673434707596,2.0003755797789275
13397,0.3547,0.4216,0.2234,1,3993612995,0.8633809181404912,2.0003755797789275
13398,0.4287,0.2145,0.3567,2,3994457159,1.0307676772049572,2.0003755797789275
13399,0.7993,0.1013,0.09955,0,3994530070,0.22418149749525326,1.2513188202505932
13400,0.4133,0.2976,0.2888,1,3995007200,1.2117358668058982,2.0003755797789275
13401,0.4775,0.254,0.2683,1,3995508668,1.3705460041517514,2.0003755797789275
13402,0.3582,0.2878,0.354,1,3995519255,1.2453442661819727,2.0003755797789275
13403,0.6216,0.1743,0.2042,0,3995719532,0.4756094504645176,1.6091351122821744
13404,0.1669,0.554,0.279,1,3996312991,0.5903531191064211,1.8046424655291589
13405,0.4902,0.2227,0.287,0,3996977195,0.7128716859077239,2.0003755797789275
13406,0.1589,0.3115,0.5293,1,3997436006,1.1660365323824347,2.0003755797789275
13407,0.254,0.4817,0.2646,0,3997818216,1.3710342854114528,2.0003755797789275
13408,0.431,0.2291,0.3398,2,3998315076,1.0791472480612918,2.0003755797789275
13409,0.7856,0.08624,0.1278,0,3998747582,0.24094561681016044,1.2724469818055393
13410,0.566,0.2327,0.2015,0,3998813275,0.5694282056821725,1.7674281212661098
13411,0.672,0.1252,0.2031,0,3999083150,0.3979270784936369,1.4888938309986597
13412,0.1664,0.4766,0.3572,0,4000236844,1.793591978445282,2.0003755797789275
13413,0.2274,0.1638,0.609,2,4000365162,0.49624510334188765,1.642596481107642
13414,0.4656,0.3079,0.2264,0,4000515759,0.7643574833552377,2.0003755797789275
13415,0.8555,0.0727,0.0719,0,4000549255,0.15616674795674232,1.169053217750204
13416,0.2583,0.3733,0.3684,1,4001468334,0.9853969607902814,2.0003755797789275
13417,0.2339,0.524,0.2421,1,4001795693,0.646283165765013,1.908064696628784
13418,0.507,0.192,0.3013,1,4002367608,1.6502955070835368,2.0003755797789275
13419,0.72,0.1185,0.1611,1,4002746959,2.1324648012242773,2.0003755797789275
13420,0.3574,0.354,0.2886,2,4004049078,1.2428029687533002,2.0003755797789275
13421,0.4514,0.2976,0.251,0,4004090640,0.7953659353322189,2.0003755797789275
13422,0.1652,0.3389,0.4958,0,4004878626,1.800711641344814,2.0003755797789275
13423,0.711,0.1426,0.1466,0,4004987712,0.3412928202652929,1.406759704856776
13424,0.2917,0.2454,0.463,2,4005045149,0.7702644839043766,2.0003755797789275
13425,0.4097,0.332,0.258,1,4005892008,1.1022820175570722,2.0003755797789275
13426,0.296,0.2954,0.4084,2,4006203826,0.8951482953003459,2.0003755797789275
13427,0.8374,0.0808,0.082,0,4006800035,0.1776337152663479,1.1943915789821398
13428,0.8125,0.0972,0.0901,0,4006990848,0.20745624254364153,1.230443735848099
13429,0.0724,0.683,0.2448,2,4007178889,1.407758118366147,2.0003755797789275
13430,0.4026,0.3071,0.2905,0,4007339725,0.9100859549872722,2.0003755797789275
13431,0.414,0.2357,0.35,0,4007385592,0.8816162726038083,2.0003755797789275
13432,0.8267,0.07806,0.09534,0,4007735149,0.19042263731994374,1.2098425703339488
13433,0.4126,0.2861,0.3013,2,4008049965,1.1997499622540106,2.0003755797789275
13434,0.06024,0.6406,0.2988,1,4008175429,0.4450057942985093,1.5605406059027616
13435,0.2183,0.632,0.1497,1,4008413081,0.45888134066637865,1.5820793651018172
13436,0.2233,0.1527,0.624,0,4008679042,1.4993886988884233,2.0003755797789275
13437,0.3296,0.411,0.2598,0,4008896378,1.1101504061143959,2.0003755797789275
